WTA,Location,Tournament,Date,Tier,Court,surface,Round,best_of,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL,tourney_date
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Golubic V.,Shymanovich I.,62,215.0,1028,344.0,6.0,2.0,2,6,6,1,2.0,1.0,Completed,1.29,3.75,,,1.29,4.0,1.27,3.66,1.3,4.2,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Swiatek I.,Townsend T.,3,79.0,6409,911.0,6.0,1.0,2,6,6,3,2.0,1.0,Completed,1.14,5.5,,,1.2,5.75,1.15,5.27,1.16,6.8,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Birrell K.,Korneeva A.,72,98.0,939,806.0,6.0,3.0,0,6,6,2,2.0,1.0,Completed,1.91,1.91,,,1.91,1.98,1.85,1.92,1.96,2.0,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Timofeeva M.,Haddad Maia B.,95,134.0,810,567.0,6.0,3.0,6,2,,	,2.0,0.0,Completed,1.36,3.2,,,1.4,3.2,1.37,3.0,1.39,3.45,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Jeanjean L.,Erjavec V.,132,89.0,577,841.0,6.0,4.0,4,6,7,6,2.0,1.0,Completed,1.53,2.5,,,1.57,2.63,1.52,2.49,1.61,2.6,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Rybakina E.,Boisson L.,2,154.0,8143,495.0,6.0,4.0,1,6,6,3,2.0,1.0,Completed,1.01,23.0,,,1.02,34.0,1.02,19.16,1.02,38.0,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Blinkova A.,Starodubtseva Y.,114,55.0,675,1077.0,6.0,7.0,6,4,6,1,2.0,1.0,Completed,2.2,1.67,,,2.28,1.73,2.19,1.66,2.24,1.79,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Navarro E.,Badosa P.,26,141.0,1784,546.0,4.0,6.0,6,3,7,5,2.0,1.0,Completed,1.57,2.38,,,1.6,2.5,1.56,2.38,1.59,2.66,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,McNally C.,Ruse E.G.,50,71.0,1136,941.0,7.0,5.0,6,3,,	,2.0,0.0,Completed,2.2,1.67,,,2.2,1.73,2.15,1.68,2.3,1.75,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Selekhmeteva O.,Kraus S.,91,93.0,835,818.0,6.0,1.0,7,5,	,,2.0,0.0,Completed,2,1.8,,,2.07,1.83,2.0,1.79,2.1,1.89,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Mertens E.,Siegemund L.,27,40.0,1758,1272.0,6.0,2.0,6,4,	,,2.0,0.0,Completed,1.3,3.5,,,1.32,3.6,1.3,3.44,1.34,3.85,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Snigur D.,Svitolina E.,77,8.0,928,4471.0,7.0,5.0,6,2,,	,2.0,0.0,Completed,3.5,1.3,,,3.5,1.33,3.36,1.31,3.75,1.35,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Bolkvadze M.,Tomljanovic A.,545,94.0,96,815.0,6.0,2.0,2,6,6,4,2.0,1.0,Completed,5.5,1.14,,,6.0,1.17,5.5,1.14,6.6,1.17,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Eala A.,Zarazua R.,32,75.0,1436,935.0,6.0,1.0,6,2,	,,2.0,0.0,Completed,1.14,5.5,,,1.15,6.0,1.13,5.61,1.15,7.2,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Cirstea S.,Bejlek S.,18,45.0,2415,1208.0,6.0,1.0,7,6,	,,2.0,0.0,Completed,1.33,3.4,,,1.33,3.75,1.29,3.53,1.29,4.2,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Krueger A.,Vekic D.,102,34.0,787,1386.0,3.0,6.0,7,6,6,4,2.0,1.0,Completed,2.3,1.62,,,2.38,1.64,2.29,1.6,2.44,1.67,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Shnaider D.,Lys E.,15,76.0,2458,931.0,7.0,5.0,6,1,	,,2.0,0.0,Completed,1.5,2.63,,,1.52,3.0,1.43,2.76,1.5,2.9,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Samsonova L.,Kudermetova P.,41,113.0,1270,678.0,6.0,3.0,6,3,,	,2.0,0.0,Completed,1.53,2.5,,,1.57,2.55,1.53,2.46,1.6,2.6,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Noskova L.,Seidel E.,12,100.0,3359,797.0,6.0,4.0,6,3,,	,2.0,0.0,Completed,1.08,8.0,,,1.1,10.0,1.08,7.61,1.09,11.0,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Kostyuk M.,Podoroska N.,13,574.0,3156,89.0,6.0,1.0,6,2,,	,2.0,0.0,Completed,1.01,21.0,,,1.03,21.0,1.02,18.0,1.03,26.0,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Joint M.,Williams S.,87,471.0,847,124.0,6.0,3.0,6,7,6,3,2.0,1.0,Completed,1.91,1.91,,,1.95,2.0,1.84,1.92,1.95,2.02,20260630
31,London,Wimbledon,2026-06-30,Grand Slam,Outdoor,Grass,1st Round,3,Osorio M.,Waltert S.,68,90.0,988,836.0,6.0,2.0,6,1,	,,2.0,0.0,Completed,1.5,2.63,,,1.52,2.63,1.49,2.56,1.52,2.9,20260630
31,London,Wimbledon,2026-07-01,Grand Slam,Outdoor,Grass,2nd Round,3,Osaka N.,Gasanova A.,14,225.0,2846,332.0,6.0,3.0,6,2,,	,2.0,0.0,Completed,1.05,11.0,,,1.06,14.0,1.04,10.75,1.07,14.0,20260701
31,London,Wimbledon,2026-07-01,Grand Slam,Outdoor,Grass,2nd Round,3,Sawangkaew M.,Parks A.,164,81.0,462,905.0,7.0,5.0,6,0,,	,2.0,0.0,Completed,2.2,1.67,,,2.25,1.73,2.16,1.67,2.26,1.77,20260701
31,London,Wimbledon,2026-07-01,Grand Slam,Outdoor,Grass,2nd Round,3,Kasatkina D.,Tjen J.,65,42.0,1009,1247.0,6.0,7.0,6,1,6,4,2.0,1.0,Completed,1.8,2.0,,,1.89,2.1,1.81,1.96,1.87,2.12,20260701
31,London,Wimbledon,2026-07-01,Grand Slam,Outdoor,Grass,2nd Round,3,Ostapenko J.,Ruzic A.,31,61.0,1472,1041.0,6.0,2.0,6,0,	,,2.0,0.0,Completed,1.2,4.5,,,1.26,4.5,1.23,4.0,1.26,4.8,20260701
31,London,Wimbledon,2026-07-01,Grand Slam,Outdoor,Grass,2nd Round,3,Liu C.,Sonmez Z.,146,51.0,526,1134.0,7.0,5.0,6,3,,	,2.0,0.0,Completed,2.75,1.44,,,2.75,1.5,2.68,1.46,2.86,1.53,20260701
31,London,Wimbledon,2026-07-01,Grand Slam,Outdoor,Grass,2nd Round,3,Sabalenka A.,Kessler M.,1,57.0,9090,1065.0,6.0,1.0,7,6,	,,2.0,0.0,Completed,1.1,7.0,,,1.11,7.5,1.1,6.59,1.11,9.4,20260701
31,London,Wimbledon,2026-07-01,Grand Slam,Outdoor,Grass,2nd Round,3,Bouzas Maneiro J.,Yastremska D.,52,67.0,1124,995.0,6.0,3.0,6,7,6,2,2.0,1.0,Completed,1.73,2.1,,,1.8,2.11,1.75,2.04,1.87,2.12,20260701
31,London,Wimbledon,2026-07-01,Grand Slam,Outdoor,Grass,2nd Round,3,Muchova K.,Zhang S.,9,64.0,3878,1015.0,6.0,3.0,6,2,	,,2.0,0.0,Completed,1.11,6.5,,,1.12,7.5,1.11,6.45,1.13,8.2,20260701
31,London,Wimbledon,2026-07-01,Grand Slam,Outdoor,Grass,2nd Round,3,Kalinskaya A.,Parry D.,20,49.0,2240,1139.0,6.0,4.0,3,6,7,6,2.0,1.0,Completed,1.53,2.5,,,1.54,2.63,1.51,2.53,1.57,2.72,20260701
31,London,Wimbledon,2026-07-01,Grand Slam,Outdoor,Grass,2nd Round,3,Gauff C.,Sierra S.,7,56.0,4879,1067.0,6.0,3.0,3,6,7,6,2.0,1.0,Completed,1.1,7.0,,,1.13,7.0,1.11,6.25,1.12,8.6,20260701
31,London,Wimbledon,2026-07-01,Grand Slam,Outdoor,Grass,2nd Round,3,Bartunkova N.,Siniakova K.,48,36.0,1140,1338.0,6.0,2.0,6,4,,	,2.0,0.0,Completed,2.38,1.57,,,2.5,1.57,2.41,1.55,2.58,1.62,20260701
31,London,Wimbledon,2026-07-01,Grand Slam,Outdoor,Grass,2nd Round,3,Krejcikova B.,Andreeva M.,38,5.0,1320,5653.0,4.0,6.0,7,5,6,4,2.0,1.0,Completed,2.63,1.5,,,2.65,1.52,2.58,1.49,2.84,1.53,20260701
31,London,Wimbledon,2026-07-01,Grand Slam,Outdoor,Grass,2nd Round,3,Pegula J.,Sorribes Tormo S.,4,253.0,5881,285.0,7.0,6.0,6,1,	,,2.0,0.0,Completed,1.05,11.0,,,1.06,14.0,1.05,10.09,1.06,17.0,20260701
31,London,Wimbledon,2026-07-01,Grand Slam,Outdoor,Grass,2nd Round,3,Jovic I.,Maria T.,16,96.0,2436,809.0,6.0,1.0,6,2,,	,2.0,0.0,Completed,1.4,3.0,,,1.4,3.05,1.39,2.92,1.45,3.1,20260701
31,London,Wimbledon,2026-07-01,Grand Slam,Outdoor,Grass,2nd Round,3,Bencic B.,Wang Xin.,11,39.0,3385,1276.0,7.0,5.0,6,0,	,,2.0,0.0,Completed,1.3,3.5,,,1.33,3.6,1.3,3.46,1.33,3.85,20260701
31,London,Wimbledon,2026-07-01,Grand Slam,Outdoor,Grass,2nd Round,3,Alexandrova E.,Tararudee L.,19,99.0,2411,799.0,7.0,5.0,7,5,	,,2.0,0.0,Completed,1.17,5.0,,,1.2,5.0,1.19,4.59,1.21,5.4,20260701
31,London,Wimbledon,2026-07-02,Grand Slam,Outdoor,Grass,2nd Round,3,Bouzkova M.,Grant T.C.,23,172.0,1849,438.0,7.0,5.0,6,3,,	,2.0,0.0,Completed,1.25,4.0,,,1.29,4.0,1.26,3.77,1.29,4.3,20260702
31,London,Wimbledon,2026-07-02,Grand Slam,Outdoor,Grass,2nd Round,3,Samsonova L.,Shnaider D.,41,15.0,1270,2458.0,6.0,4.0,4,6,6,2,2.0,1.0,Completed,2.2,1.67,,,2.2,1.73,2.12,1.7,2.14,1.87,20260702
31,London,Wimbledon,2026-07-02,Grand Slam,Outdoor,Grass,2nd Round,3,Snigur D.,Jeanjean L.,77,132.0,928,577.0,6.0,4.0,6,3,	,,2.0,0.0,Completed,1.17,5.0,,,1.2,5.25,1.18,4.74,1.19,6.0,20260702
31,London,Wimbledon,2026-07-02,Grand Slam,Outdoor,Grass,2nd Round,3,Navarro E.,Selekhmeteva O.,26,91.0,1784,835.0,3.0,6.0,6,4,6,1,2.0,1.0,Completed,1.17,5.0,,,1.2,5.0,1.18,4.68,1.2,5.7,20260702
31,London,Wimbledon,2026-07-02,Grand Slam,Outdoor,Grass,2nd Round,3,Krueger A.,Bolkvadze M.,102,545.0,787,96.0,6.0,1.0,6,0,,	,2.0,0.0,Completed,1.14,5.5,,,1.17,6.0,1.15,5.18,1.18,6.2,20260702
31,London,Wimbledon,2026-07-02,Grand Slam,Outdoor,Grass,2nd Round,3,Keys M.,Swan K.,22,196.0,1854,379.0,6.0,1.0,6,4,,	,2.0,0.0,Completed,1.08,8.0,,,1.09,9.0,1.07,7.73,1.09,11.0,20260702
31,London,Wimbledon,2026-07-02,Grand Slam,Outdoor,Grass,2nd Round,3,Eala A.,Joint M.,32,87.0,1436,847.0,3.0,6.0,6,2,6,0,2.0,1.0,Completed,1.22,4.33,,,1.25,4.4,1.22,4.05,1.24,4.9,20260702
31,London,Wimbledon,2026-07-02,Grand Slam,Outdoor,Grass,2nd Round,3,Swiatek I.,Pliskova Ka.,3,73.0,6409,936.0,6.0,1.0,6,3,,	,2.0,0.0,Completed,1.25,4.0,,,1.29,4.33,1.26,3.78,1.3,4.3,20260702
31,London,Wimbledon,2026-07-02,Grand Slam,Outdoor,Grass,2nd Round,3,Kostyuk M.,Blinkova A.,13,114.0,3156,675.0,6.0,7.0,6,3,6,3,2.0,1.0,Completed,1.14,5.5,,,1.15,6.0,1.14,5.59,1.17,6.4,20260702
31,London,Wimbledon,2026-07-02,Grand Slam,Outdoor,Grass,2nd Round,3,Anisimova A.,Kenin S.,6,105.0,5523,734.0,6.0,2.0,4,6,7,6,2.0,1.0,Completed,1.13,6.0,,,1.14,6.5,1.13,5.71,1.15,7.2,20260702
31,London,Wimbledon,2026-07-02,Grand Slam,Outdoor,Grass,2nd Round,3,Sakkari M.,Rakhimova K.,43,70.0,1240,966.0,6.0,3.0,0,6,7,6,2.0,1.0,Completed,1.53,2.5,,,1.58,2.53,1.55,2.42,1.63,2.52,20260702
31,London,Wimbledon,2026-07-02,Grand Slam,Outdoor,Grass,2nd Round,3,Mertens E.,Timofeeva M.,27,95.0,1758,810.0,2.0,6.0,6,3,6,0,2.0,1.0,Completed,1.2,4.5,,,1.21,4.9,1.19,4.5,1.25,4.8,20260702
31,London,Wimbledon,2026-07-02,Grand Slam,Outdoor,Grass,2nd Round,3,Cirstea S.,Birrell K.,18,72.0,2415,939.0,6.0,3.0,6,4,	,,2.0,0.0,Completed,1.4,3.0,,,1.44,3.0,1.42,2.79,1.48,3.0,20260702
31,London,Wimbledon,2026-07-02,Grand Slam,Outdoor,Grass,2nd Round,3,Paolini J.,Golubic V.,17,62.0,2423,1028.0,7.0,6.0,6,4,	,,2.0,0.0,Completed,1.73,2.1,,,1.83,2.15,1.72,2.08,1.77,2.26,20260702
31,London,Wimbledon,2026-07-02,Grand Slam,Outdoor,Grass,2nd Round,3,Rybakina E.,McNally C.,2,50.0,8143,1136.0,6.0,1.0,6,2,,	,2.0,0.0,Completed,1.2,4.5,,,1.22,4.7,1.21,4.3,1.22,5.3,20260702
31,London,Wimbledon,2026-07-02,Grand Slam,Outdoor,Grass,2nd Round,3,Noskova L.,Osorio M.,12,68.0,3359,988.0,6.0,3.0,4,6,6,2,2.0,1.0,Completed,1.2,4.5,,,1.22,4.6,1.21,4.32,1.24,4.8,20260702
31,London,Wimbledon,2026-07-03,Grand Slam,Outdoor,Grass,3rd Round,3,Bencic B.,Kalinskaya A.,11,20.0,3385,2240.0,6.0,4.0,4,6,7,6,2.0,1.0,Completed,1.33,3.4,,,1.35,3.5,1.33,3.29,1.38,3.55,20260703
31,London,Wimbledon,2026-07-03,Grand Slam,Outdoor,Grass,3rd Round,3,Osaka N.,Kasatkina D.,14,65.0,2846,1009.0,6.0,1.0,6,3,,	,2.0,0.0,Completed,1.17,5.0,,,1.2,5.5,1.17,4.85,1.19,6.2,20260703
31,London,Wimbledon,2026-07-03,Grand Slam,Outdoor,Grass,3rd Round,3,Jovic I.,Alexandrova E.,16,19.0,2436,2411.0,6.0,3.0,3,6,6,4,2.0,1.0,Completed,1.44,2.75,,,1.5,2.75,1.46,2.67,1.48,3.0,20260703
31,London,Wimbledon,2026-07-03,Grand Slam,Outdoor,Grass,3rd Round,3,Pegula J.,Bouzas Maneiro J.,4,52.0,5881,1124.0,6.0,1.0,6,3,	,,2.0,0.0,Completed,1.11,6.5,,,1.12,7.0,1.11,6.47,1.13,8.4,20260703
31,London,Wimbledon,2026-07-03,Grand Slam,Outdoor,Grass,3rd Round,3,Krejcikova B.,Bartunkova N.,38,48.0,1320,1140.0,6.0,3.0,7,5,,	,2.0,0.0,Completed,1.53,2.5,,,1.55,2.6,1.52,2.49,1.58,2.66,20260703
31,London,Wimbledon,2026-07-03,Grand Slam,Outdoor,Grass,3rd Round,3,Sabalenka A.,Ostapenko J.,1,31.0,9090,1472.0,6.0,4.0,6,4,	,,2.0,0.0,Completed,1.25,4.0,,,1.29,4.1,1.24,3.86,1.28,4.5,20260703
31,London,Wimbledon,2026-07-03,Grand Slam,Outdoor,Grass,3rd Round,3,Gauff C.,Liu C.,7,146.0,4879,526.0,6.0,3.0,6,7,6,2,2.0,1.0,Completed,1.13,6.0,,,1.14,6.5,1.13,5.81,1.17,6.4,20260703
31,London,Wimbledon,2026-07-03,Grand Slam,Outdoor,Grass,3rd Round,3,Muchova K.,Sawangkaew M.,9,164.0,3878,462.0,6.0,2.0,7,6,	,,2.0,0.0,Completed,1.07,9.0,,,1.08,10.0,1.07,8.37,1.09,10.0,20260703
31,London,Wimbledon,2026-07-04,Grand Slam,Outdoor,Grass,3rd Round,3,Kostyuk M.,Navarro E.,13,26.0,3156,1784.0,6.0,2.0,4,6,6,1,2.0,1.0,Completed,1.73,2.1,,,1.73,2.2,1.69,2.15,1.72,2.36,20260704
31,London,Wimbledon,2026-07-04,Grand Slam,Outdoor,Grass,3rd Round,3,Bouzkova M.,Samsonova L.,23,41.0,1849,1270.0,4.0,6.0,7,6,6,4,2.0,1.0,Completed,1.67,2.2,,,1.67,2.38,1.63,2.26,1.67,2.46,20260704
31,London,Wimbledon,2026-07-04,Grand Slam,Outdoor,Grass,3rd Round,3,Krueger A.,Snigur D.,102,77.0,787,928.0,6.0,3.0,6,2,,	,2.0,0.0,Completed,2.1,1.73,,,2.11,1.79,2.06,1.74,2.16,1.83,20260704
31,London,Wimbledon,2026-07-04,Grand Slam,Outdoor,Grass,3rd Round,3,Mertens E.,Rybakina E.,27,2.0,1758,8143.0,7.0,6.0,6,1,	,,2.0,0.0,Completed,4.5,1.2,,,4.5,1.25,4.3,1.21,4.8,1.25,20260704
31,London,Wimbledon,2026-07-04,Grand Slam,Outdoor,Grass,3rd Round,3,Eala A.,Swiatek I.,32,3.0,1436,6409.0,7.0,6.0,6,2,	,,2.0,0.0,Completed,4,1.25,,,4.0,1.29,3.8,1.25,4.5,1.27,20260704
31,London,Wimbledon,2026-07-04,Grand Slam,Outdoor,Grass,3rd Round,3,Paolini J.,Sakkari M.,17,43.0,2423,1240.0,6.0,1.0,6,2,	,,2.0,0.0,Completed,1.8,2.0,,,1.8,2.12,1.74,2.05,1.87,2.14,20260704
31,London,Wimbledon,2026-07-04,Grand Slam,Outdoor,Grass,3rd Round,3,Noskova L.,Cirstea S.,12,18.0,3359,2415.0,2.0,6.0,6,3,7,6,2.0,1.0,Completed,1.53,2.5,,,1.53,2.63,1.5,2.54,1.6,2.66,20260704
31,London,Wimbledon,2026-07-04,Grand Slam,Outdoor,Grass,3rd Round,3,Keys M.,Anisimova A.,22,6.0,1854,5523.0,3.0,6.0,6,2,6,3,2.0,1.0,Completed,1.57,2.38,,,1.62,2.42,1.58,2.35,1.63,2.56,20260704
31,London,Wimbledon,2026-07-05,Grand Slam,Outdoor,Grass,4th Round,3,Pegula J.,Jovic I.,4,16.0,5881,2436.0,4.0,6.0,6,3,6,1,2.0,1.0,Completed,1.36,3.2,,,1.41,3.25,1.37,3.03,1.4,3.4,20260705
31,London,Wimbledon,2026-07-05,Grand Slam,Outdoor,Grass,4th Round,3,Muchova K.,Krejcikova B.,9,38.0,3878,1320.0,7.0,5.0,5,7,6,3,2.0,1.0,Completed,1.53,2.5,,,1.58,2.63,1.53,2.48,1.59,2.68,20260705
31,London,Wimbledon,2026-07-05,Grand Slam,Outdoor,Grass,4th Round,3,Osaka N.,Sabalenka A.,14,1.0,2846,9090.0,6.0,2.0,7,6,,	,2.0,0.0,Completed,2.75,1.44,,,2.95,1.44,2.84,1.41,3.15,1.45,20260705
31,London,Wimbledon,2026-07-05,Grand Slam,Outdoor,Grass,4th Round,3,Gauff C.,Bencic B.,7,11.0,4879,3385.0,4.0,6.0,6,3,6,4,2.0,1.0,Completed,1.91,1.91,,,2.0,1.91,1.92,1.85,2.06,1.93,20260705
31,London,Wimbledon,2026-07-06,Grand Slam,Outdoor,Grass,4th Round,3,Kostyuk M.,Krueger A.,13,102.0,3156,787.0,6.0,4.0,6,4,,	,2.0,0.0,Completed,1.4,3.0,,,1.4,3.2,1.37,2.99,1.42,3.3,20260706
31,London,Wimbledon,2026-07-06,Grand Slam,Outdoor,Grass,4th Round,3,Mertens E.,Bouzkova M.,27,23.0,1758,1849.0,6.0,4.0,6,4,,	,2.0,0.0,Completed,1.73,2.1,,,1.8,2.1,1.75,2.04,1.87,2.12,20260706
31,London,Wimbledon,2026-07-06,Grand Slam,Outdoor,Grass,4th Round,3,Paolini J.,Eala A.,17,32.0,2423,1436.0,6.0,4.0,4,6,6,3,2.0,1.0,Completed,2.3,1.62,,,2.38,1.63,2.3,1.59,2.48,1.65,20260706
31,London,Wimbledon,2026-07-06,Grand Slam,Outdoor,Grass,4th Round,3,Noskova L.,Keys M.,12,22.0,3359,1854.0,6.0,4.0,7,6,,	,2.0,0.0,Completed,2.2,1.67,,,2.43,1.68,2.23,1.64,2.4,1.7,20260706
31,London,Wimbledon,2026-07-07,Grand Slam,Outdoor,Grass,Quarterfinals,3,Gauff C.,Pegula J.,7,4.0,4879,5881.0,4.0,6.0,6,3,6,3,2.0,1.0,Completed,2.5,1.53,,,2.5,1.67,2.39,1.56,2.68,1.58,20260707
31,London,Wimbledon,2026-07-07,Grand Slam,Outdoor,Grass,Quarterfinals,3,Muchova K.,Osaka N.,9,14.0,3878,2846.0,7.0,6.0,6,4,,	,2.0,0.0,Completed,2.2,1.67,,,2.25,1.7,2.19,1.66,2.28,1.77,20260707
31,London,Wimbledon,2026-07-08,Grand Slam,Outdoor,Grass,Quarterfinals,3,Noskova L.,Mertens E.,12,27.0,3359,1758.0,6.0,3.0,7,5,	,,2.0,0.0,Completed,1.57,2.38,,,1.6,2.45,1.56,2.38,1.64,2.52,20260708
31,London,Wimbledon,2026-07-08,Grand Slam,Outdoor,Grass,Quarterfinals,3,Kostyuk M.,Paolini J.,13,17.0,3156,2423.0,6.0,3.0,6,2,	,,2.0,0.0,Completed,1.36,3.2,,,1.38,3.25,1.36,3.08,1.41,3.4,20260708
31,London,Wimbledon,2026-07-09,Grand Slam,Outdoor,Grass,Semifinals,3,Muchova K.,Gauff C.,9,7.0,3878,4879.0,6.0,2.0,1,6,7,6,2.0,1.0,Completed,1.8,2.0,,,1.85,2.1,1.8,1.99,1.86,2.14,20260709
31,London,Wimbledon,2026-07-09,Grand Slam,Outdoor,Grass,Semifinals,3,Noskova L.,Kostyuk M.,12,13.0,3359,3156.0,6.0,4.0,6,4,,	,2.0,0.0,Completed,2.1,1.73,,,2.3,1.77,2.12,1.71,2.28,1.77,20260709
31,London,Wimbledon,2026-07-11,Grand Slam,Outdoor,Grass,The Final,3,Noskova L.,Muchova K.,12,9.0,3359,3878.0,6.0,2.0,5,7,6,3,2.0,1.0,Completed,2.3,1.67,,,2.3,1.7,2.25,1.65,2.4,1.71,20260711
32,Athens,Athens Open,2026-07-13,WTA250,Outdoor,Hard,1st Round,3,Hontama M.,Linette M.,202,51.0,379,1051.0,6.0,4.0,7,5,,,2.0,0.0,Completed,5,1.17,,,5.25,1.19,4.86,1.16,5.2,1.22,20260713
32,Athens,Athens Open,2026-07-13,WTA250,Outdoor,Hard,1st Round,3,Tagger L.,Argyrokastriti M.,84,725.0,875,53.0,6.0,1.0,6,1,,,2.0,0.0,Completed,1.03,15.0,,,1.03,19.0,1.02,14.54,1.04,21.0,20260713
32,Athens,Athens Open,2026-07-13,WTA250,Outdoor,Hard,1st Round,3,Zheng Q.,Bouzas Maneiro J.,135,62.0,556,1014.0,7.0,5.0,6,1,,,2.0,0.0,Completed,1.4,3.0,,,1.44,3.15,1.39,2.92,1.46,3.15,20260713
32,Athens,Athens Open,2026-07-13,WTA250,Outdoor,Hard,1st Round,3,Bejlek S.,Morvayova V.,42,300.0,1217,229.0,6.0,0.0,7,5,,,2.0,0.0,Completed,1.08,8.0,,,1.1,8.0,1.08,7.18,1.13,8.4,20260713
32,Athens,Athens Open,2026-07-13,WTA250,Outdoor,Hard,1st Round,3,Dart H.,Hodzic M.,152,334.0,512,196.0,6.0,3.0,3,6,7,6,2.0,1.0,Completed,1.25,4.0,,,1.27,4.0,1.24,3.81,1.32,4.1,20260713
32,Athens,Athens Open,2026-07-13,WTA250,Outdoor,Hard,1st Round,3,Sakkari M.,Kudermetova P.,37,109.0,1300,708.0,6.0,0.0,7,6,,,2.0,0.0,Completed,1.4,3.0,,,1.4,3.0,1.39,2.88,1.46,3.1,20260713
32,Athens,Athens Open,2026-07-13,WTA250,Outdoor,Hard,1st Round,3,Micic E.,Matoula M.,302,301.0,222,228.0,7.0,5.0,6,3,,,2.0,0.0,Completed,1.62,2.3,,,1.67,2.3,1.61,2.24,1.78,2.26,20260713
32,Athens,Athens Open,2026-07-13,WTA250,Outdoor,Hard,1st Round,3,Parks A.,Grammatikopoulou V.,70,500.0,965,113.0,7.0,6.0,6,4,,,2.0,0.0,Completed,1.08,8.0,,,1.11,8.0,1.08,7.16,1.11,8.8,20260713
32,Athens,Athens Open,2026-07-14,WTA250,Outdoor,Hard,1st Round,3,Korneeva A.,Ito A.,90,246.0,840,296.0,6.0,2.0,6,1,,,2.0,0.0,Completed,1.2,4.5,,,1.22,4.75,1.19,4.44,1.25,4.8,20260714
32,Athens,Athens Open,2026-07-14,WTA250,Outdoor,Hard,1st Round,3,Krejcikova B.,Tomova V.,32,207.0,1430,367.0,6.0,3.0,6,3,,,2.0,0.0,Completed,1.08,8.0,,,1.1,8.5,1.07,7.81,1.11,10.0,20260714
32,Athens,Athens Open,2026-07-14,WTA250,Outdoor,Hard,1st Round,3,Monnet C.,Masarova R.,205,166.0,368,460.0,4.0,6.0,6,2,7,6,2.0,1.0,Completed,5,1.17,,,5.25,1.17,4.96,1.16,5.8,1.2,20260714
32,Athens,Athens Open,2026-07-14,WTA250,Outdoor,Hard,1st Round,3,Tona M.,Sakellaridi S.,384,442.0,162,134.0,7.0,6.0,5,7,6,2,2.0,1.0,Completed,2.38,1.57,,,2.5,1.58,2.33,1.56,2.52,1.64,20260714
32,Athens,Athens Open,2026-07-14,WTA250,Outdoor,Hard,1st Round,3,Tauson C.,Hibino N.,30,235.0,1574,324.0,7.0,5.0,6,4,,,2.0,0.0,Completed,1.25,4.0,,,1.25,4.33,1.22,4.03,1.23,5.1,20260714
32,Athens,Athens Open,2026-07-14,WTA250,Outdoor,Hard,1st Round,3,Sasnovich A.,Blinkova A.,143,102.0,546,749.0,3.0,6.0,6,2,6,2,2.0,1.0,Completed,1.67,2.2,,,1.68,2.2,1.66,2.15,1.73,2.32,20260714
32,Athens,Athens Open,2026-07-14,WTA250,Outdoor,Hard,1st Round,3,Li A.,Timofeeva M.,31,79.0,1565,897.0,6.0,2.0,6,1,,,2.0,0.0,Completed,1.67,2.2,,,1.67,2.28,1.64,2.18,1.78,2.28,20260714
32,Athens,Athens Open,2026-07-14,WTA250,Outdoor,Hard,1st Round,3,Valentova T.,Costoulas S.,49,157.0,1074,489.0,6.0,1.0,6,2,,,2.0,0.0,Completed,1.17,5.0,,,1.19,5.0,1.17,4.62,1.24,5.0,20260714
